"","oid","x","y"
"5287",862,NA,NA
"5288",862,NA,NA
"5289",862,NA,NA
"5290",862,NA,NA
"5291",862,NA,NA
"5292",862,NA,NA
"5293",862,NA,NA
"5294",862,NA,NA
"5295",862,NA,NA
"5296",862,NA,NA
"5297",862,NA,NA
"5298",862,NA,NA
"5299",862,NA,NA
"5300",862,NA,NA
"5301",862,NA,NA
"5302",862,NA,NA
"5303",862,NA,NA
"5304",862,NA,NA
"5305",862,NA,NA
"5306",862,NA,NA
"5307",862,NA,NA
"5308",862,NA,NA
"5309",862,NA,NA
"5310",862,NA,NA
"5311",862,NA,NA
"5312",862,NA,NA
"5313",862,NA,NA
"5314",862,NA,NA
"5315",862,NA,NA
"5316",862,NA,NA
"5317",862,NA,NA
"5318",862,NA,NA
"5319",862,NA,NA
"5320",862,NA,NA
"5321",862,NA,NA
"5322",862,NA,NA
"5323",862,NA,NA
"5324",862,NA,NA
"5325",862,NA,NA
"5326",862,NA,NA
"5327",862,NA,NA
"5328",862,NA,NA
"5329",862,NA,NA
"5330",862,NA,NA
"5331",862,NA,NA
"5332",862,NA,NA
"5333",862,NA,NA
"5334",862,NA,NA
"5335",862,NA,NA
"5336",862,NA,NA
"5337",862,NA,NA
"5338",862,NA,NA
"5339",862,NA,NA
"5340",862,NA,NA
"5341",862,NA,NA
"5342",862,NA,NA
"5343",862,NA,NA
"5344",862,NA,NA
"5345",862,NA,NA
"5346",862,NA,NA
"5347",862,NA,NA
"5348",862,NA,NA
"5349",862,NA,NA
"5350",862,NA,NA
"5351",862,NA,NA
"5352",862,NA,NA
"5353",862,NA,NA
"5354",862,NA,NA
"5355",862,NA,NA
"5356",862,NA,NA
"5357",862,NA,NA
"5358",862,NA,NA
"5359",862,NA,NA
"5360",862,NA,NA
"5361",862,NA,NA
"5362",862,NA,NA
"5363",862,NA,NA
"5364",862,NA,NA
"5365",862,NA,NA
"5366",862,NA,NA
"5367",862,NA,NA
"5368",862,NA,NA
"5369",862,NA,NA
"5370",862,NA,NA
"5371",862,NA,NA
"5372",862,NA,NA
"5373",862,NA,NA
"5374",862,NA,NA
"5375",862,NA,NA
"5376",862,NA,NA
"5377",862,NA,NA
"5378",862,NA,NA
"5379",862,NA,NA
"5380",862,NA,NA
"5381",862,NA,NA
"5382",862,NA,NA
"5383",862,NA,NA
"5384",862,NA,NA
"5385",862,NA,NA
"5386",862,NA,NA
"5387",862,NA,NA
"5388",862,NA,NA
"5389",862,NA,NA
"5390",862,NA,NA
"5391",862,NA,NA
"5392",862,NA,NA
"5393",862,NA,NA
"5394",862,NA,NA
"5395",862,NA,NA
"5396",862,NA,NA
"5397",862,NA,NA
"5398",862,NA,NA
"5399",862,NA,NA
"5400",862,NA,NA
"5401",862,NA,NA
"5402",862,NA,NA
"5403",862,NA,NA
"5404",862,NA,NA
"5405",862,NA,NA
"5406",862,NA,NA
"5407",862,NA,NA
"5408",862,NA,NA
"5409",862,NA,NA
"5410",862,NA,NA
"5411",862,NA,NA
"5412",862,NA,NA
"5413",862,NA,NA
"5414",862,NA,NA
"5415",862,NA,NA
"5416",862,NA,NA
"5417",862,NA,NA
"5418",862,NA,NA
"5419",862,NA,NA
"5420",862,NA,NA
"5421",862,NA,NA
"5422",862,NA,NA
"5423",862,NA,NA
"5424",862,NA,NA
"5425",862,NA,NA
"5426",862,NA,NA
"5427",862,NA,NA
"5428",862,NA,NA
"5429",862,NA,NA
"5430",862,NA,NA
"5431",862,NA,NA
"5432",862,NA,NA
"5433",862,NA,NA
"5434",862,NA,NA
"5435",862,NA,NA
"5436",862,NA,NA
"5437",862,NA,NA
"5438",862,NA,NA
"5439",862,NA,NA
"5440",862,NA,NA
"5441",862,NA,NA
"5442",862,NA,NA
"5443",862,NA,NA
"5444",862,NA,NA
"5445",862,NA,NA
"5446",862,NA,NA
"5447",862,NA,NA
"5448",862,NA,NA
"5449",862,NA,NA
"5450",862,NA,NA
"5451",862,NA,NA
"5452",862,NA,NA
"5453",862,NA,NA
"5454",862,NA,NA
"5455",862,NA,NA
"5456",862,NA,NA
"5457",862,NA,NA
"5458",862,NA,NA
"5459",862,NA,NA
"5460",862,NA,NA
"5461",862,NA,NA
"5462",862,NA,NA
"5463",862,NA,NA
"5464",862,NA,NA
"5465",862,NA,NA
"5466",862,NA,NA
"5467",862,NA,NA
"5468",862,NA,NA
"5469",862,NA,NA
"5470",862,NA,NA
"5471",862,NA,NA
"5472",862,NA,NA
"5473",862,NA,NA
"5474",862,NA,NA
"5475",862,NA,NA
"5476",862,NA,NA
"5477",862,NA,NA
"5478",862,NA,NA
"5479",862,NA,NA
"5480",862,NA,NA
"5481",862,NA,NA
"5482",862,NA,NA
"5483",862,NA,NA
"5484",862,NA,NA
"5485",862,NA,NA
"5486",862,NA,NA
"5487",862,NA,NA
"5488",862,NA,NA
"5489",862,NA,NA
"5490",862,NA,NA
"5491",862,NA,NA
"5492",862,NA,NA
"5493",862,NA,NA
"5494",862,NA,NA
"5495",862,NA,NA
"5496",862,NA,NA
"5497",862,NA,NA
"5498",862,NA,NA
"5499",862,NA,NA
"5500",862,NA,NA
"5501",862,NA,NA
"5502",862,NA,NA
"5503",862,NA,NA
"5504",862,NA,NA
"5505",862,NA,NA
"5506",862,NA,NA
"5507",862,NA,NA
"5508",862,NA,NA
"5509",862,NA,NA
"5510",862,NA,NA
"5511",862,NA,NA
"5512",862,NA,NA
"5513",862,NA,NA
"5514",862,NA,NA
"5515",862,NA,NA
"5516",862,NA,NA
"5517",862,NA,NA
"5518",862,NA,NA
"5519",862,NA,NA
"5520",862,NA,NA
"5521",862,NA,NA
"5522",862,NA,NA
"5523",862,NA,NA
"5524",862,NA,NA
"5525",862,NA,NA
"5526",862,NA,NA
"5527",862,NA,NA
"5528",862,NA,NA
"5529",862,NA,NA
"5530",862,NA,NA
"5531",862,NA,NA
"5532",862,NA,NA
"5533",862,NA,NA
"5534",862,NA,NA
"5535",862,NA,NA
"5536",862,NA,NA
"5537",862,NA,NA
"5538",862,NA,NA
"5539",862,NA,NA
"5540",862,NA,NA
"5541",862,NA,NA
"5542",862,NA,NA
"5543",862,NA,NA
"5544",862,NA,NA
"5545",862,NA,NA
"5546",862,NA,NA
"5547",862,NA,NA
"5548",862,NA,NA
"5549",862,NA,NA
"5550",862,NA,NA
"5551",862,NA,NA
"5552",862,NA,NA
"5553",862,NA,NA
"5554",862,NA,NA
"5555",862,NA,NA
"5556",862,NA,NA
"5557",862,NA,NA
"5558",862,NA,NA
"5559",862,NA,NA
"5560",862,NA,NA
"5561",862,NA,NA
"5562",862,NA,NA
"5563",862,NA,NA
"5564",862,NA,NA
"5565",862,NA,NA
"5566",862,NA,NA
"5567",862,NA,NA
"5568",862,NA,NA
"5569",862,NA,NA
"5570",862,NA,NA
"5571",862,NA,NA
"5572",862,NA,NA
"5573",862,NA,NA
"5574",862,NA,NA
"5575",862,NA,NA
"5576",862,NA,NA
"5577",862,NA,NA
"5578",862,NA,NA
"5579",862,NA,NA
"5580",862,NA,NA
"5581",862,NA,NA
"5582",862,NA,NA
"5583",862,NA,NA
"5584",862,NA,NA
"5585",862,NA,NA
"5586",862,NA,NA
"5587",862,NA,NA
"5588",862,NA,NA
"5589",862,NA,NA
"5590",862,NA,NA
"5591",862,NA,NA
"5592",862,NA,NA
"5593",862,NA,NA
"5594",862,NA,NA
"5595",862,NA,NA
"5596",862,NA,NA
"5597",862,NA,NA
"5598",862,NA,NA
"5599",862,NA,NA
"5600",862,NA,NA
"5601",862,NA,NA
"5602",862,NA,NA
"5603",862,NA,NA
"5604",862,NA,NA
"5605",862,NA,NA
"5606",862,NA,NA
"5607",862,NA,NA
"5608",862,NA,NA
"5609",862,NA,NA
"5610",862,NA,NA
"5611",862,NA,NA
"5612",862,NA,NA
"5613",862,NA,NA
"5614",862,NA,NA
"5615",862,NA,NA
"5616",862,NA,NA
"5617",862,NA,NA
"5618",862,NA,NA
"5619",862,NA,NA
"5620",862,NA,NA
"5621",862,NA,NA
"5622",862,NA,NA
"5623",862,NA,NA
"5624",862,NA,NA
"5625",862,NA,NA
"5626",862,NA,NA
"5627",862,NA,NA
"5628",862,NA,NA
"5629",862,NA,NA
"5630",862,NA,NA
"5631",862,NA,NA
"5632",862,NA,NA
"5633",862,NA,NA
"5634",862,NA,NA
"5635",862,NA,NA
"5636",862,NA,NA
"5637",862,NA,NA
"5638",862,NA,NA
"5639",862,NA,NA
"5640",862,NA,NA
"5641",862,NA,NA
"5642",862,NA,NA
"5643",862,NA,NA
"5644",862,NA,NA
"5645",862,NA,NA
"5646",862,NA,NA
"5647",862,NA,NA
"5648",862,NA,NA
"5649",862,NA,NA
"5650",862,NA,NA
"5651",862,NA,NA
"5652",862,NA,NA
"5653",862,NA,NA
"5654",862,NA,NA
"5655",862,NA,NA
"5656",862,NA,NA
"5657",862,NA,NA
"5658",862,NA,NA
"5659",862,NA,NA
"5660",862,NA,NA
"5661",862,NA,NA
"5662",862,NA,NA
"5663",862,NA,NA
"5664",862,NA,NA
"5665",862,NA,NA
"5666",862,NA,NA
"5667",862,NA,NA
"5668",862,NA,NA
"5669",862,NA,NA
"5670",862,NA,NA
"5671",862,NA,NA
"5672",862,NA,NA
"5673",862,NA,NA
"5674",862,NA,NA
"5675",862,NA,NA
"5676",862,NA,NA
"5677",862,NA,NA
"5678",862,NA,NA
"5679",862,NA,NA
"5680",862,NA,NA
"5681",862,NA,NA
"5682",862,NA,NA
"5683",862,NA,NA
"5684",862,NA,NA
"5685",862,NA,NA
"5686",862,NA,NA
"5687",862,NA,NA
"5688",862,NA,NA
"5689",862,NA,NA
"5690",862,NA,NA
"5691",862,NA,NA
"5692",862,NA,NA
"5693",862,NA,NA
"5694",862,NA,NA
"5695",862,NA,NA
"5696",862,NA,NA
"5697",862,NA,NA
"5698",862,NA,NA
"5699",862,NA,NA
"5700",862,NA,NA
"5701",862,NA,NA
"5702",862,NA,NA
"5703",862,NA,NA
"5704",862,NA,NA
"5705",862,NA,NA
"5706",862,NA,NA
"5707",862,NA,NA
"5708",862,NA,NA
"5709",862,NA,NA
"5710",862,NA,NA
"5711",862,NA,NA
"5712",862,NA,NA
"5713",862,NA,NA
"5714",862,NA,NA
"5715",862,NA,NA
"5716",862,NA,NA
"5717",862,NA,NA
"5718",862,NA,NA
"5719",862,NA,NA
"5720",862,NA,NA
"5721",862,NA,NA
"5722",862,NA,NA
"5723",862,NA,NA
"5724",862,NA,NA
"5725",862,NA,NA
"5726",862,NA,NA
"5727",862,NA,NA
"5728",862,NA,NA
"5729",862,NA,NA
"5730",862,NA,NA
"5731",862,NA,NA
"5732",862,NA,NA
"5733",862,NA,NA
"5734",862,NA,NA
"5735",862,NA,NA
"5736",862,NA,NA
"5737",862,NA,NA
"5738",862,NA,NA
"5739",862,NA,NA
"5740",862,NA,NA
"5741",862,NA,NA
"5742",862,NA,NA
"5743",862,NA,NA
"5744",862,NA,NA
"5745",862,NA,NA
"5746",862,NA,NA
"5747",862,NA,NA
"5748",862,NA,NA
"5749",862,NA,NA
"5750",862,NA,NA
"5751",862,NA,NA
"5752",862,NA,NA
"5753",862,NA,NA
"5754",862,NA,NA
"5755",862,NA,NA
"5756",862,NA,NA
"5757",862,NA,NA
"5758",862,NA,NA
"5759",862,NA,NA
"5760",862,NA,NA
"5761",862,NA,NA
"5762",862,NA,NA
"5763",862,NA,NA
"5764",862,NA,NA
"5765",862,NA,NA
"5766",862,NA,NA
"5767",862,NA,NA
"5768",862,NA,NA
"5769",862,NA,NA
"5770",862,NA,NA
"5771",862,NA,NA
"5772",862,NA,NA
"5773",862,NA,NA
"5774",862,NA,NA
"5775",862,NA,NA
"5776",862,NA,NA
"5777",862,NA,NA
"5778",862,NA,NA
"5779",862,NA,NA
"5780",862,NA,NA
"5781",862,NA,NA
"5782",862,NA,NA
"5783",862,NA,NA
"5784",862,NA,NA
"5785",862,NA,NA
"5786",862,NA,NA
"5787",862,NA,NA
"5788",862,NA,NA
"5789",862,NA,NA
"5790",862,NA,NA
"5791",862,NA,NA
"5792",862,NA,NA
"5793",862,NA,NA
"5794",862,NA,NA
"5795",862,NA,NA
"5796",862,NA,NA
"5797",862,NA,NA
"5798",862,NA,NA
"5799",862,NA,NA
"5800",862,NA,NA
"5801",862,NA,NA
"5802",862,NA,NA
"5803",862,NA,NA
"5804",862,NA,NA
"5805",862,NA,NA
"5806",862,NA,NA
"5807",862,NA,NA
"5808",862,NA,NA
"5809",862,NA,NA
"5810",862,NA,NA
"5811",862,NA,NA
"5812",862,NA,NA
"5813",862,NA,NA
"5814",862,NA,NA
"5815",862,NA,NA
"5816",862,NA,NA
"5817",862,NA,NA
"5818",862,NA,NA
"5819",862,NA,NA
"5820",862,NA,NA
"5821",862,NA,NA
"5822",862,NA,NA
"5823",862,NA,NA
"5824",862,NA,NA
"5825",862,NA,NA
"5826",862,NA,NA
"5827",862,NA,NA
"5828",862,NA,NA
"5829",862,NA,NA
"5830",862,NA,NA
"5831",862,NA,NA
"5832",862,NA,NA
"5833",862,NA,NA
"5834",862,NA,NA
"5835",862,NA,NA
"5836",862,NA,NA
"5837",862,NA,NA
"5838",862,NA,NA
"5839",862,NA,NA
"5840",862,NA,NA
"5841",862,NA,NA
"5842",862,NA,NA
"5843",862,NA,NA
"5844",862,NA,NA
"5845",862,NA,NA
"5846",862,NA,NA
"5847",862,NA,NA
"5848",862,NA,NA
"5849",862,NA,NA
"5850",862,NA,NA
"5851",862,NA,NA
"5852",862,NA,NA
"5853",862,NA,NA
"5854",862,NA,NA
"5855",862,NA,NA
"5856",862,NA,NA
"5857",862,NA,NA
"5858",862,NA,NA
"5859",862,NA,NA
"5860",862,NA,NA
"5861",862,NA,NA
"5862",862,NA,NA
"5863",862,NA,NA
"5864",862,NA,NA
"5865",862,NA,NA
"5866",862,NA,NA
"5867",862,NA,NA
"5868",862,NA,NA
"5869",862,NA,NA
"5870",862,NA,NA
"5871",862,NA,NA
"5872",862,NA,NA
"5873",862,NA,NA
"5874",862,NA,NA
"5875",862,NA,NA
"5876",862,NA,NA
"5877",862,NA,NA
"5878",862,NA,NA
"5879",862,NA,NA
"5880",862,NA,NA
"5881",862,NA,NA
"5882",862,NA,NA
"5883",862,NA,NA
"5884",862,NA,NA
"5885",862,NA,NA
"5886",862,NA,NA
"5887",862,NA,NA
"5888",862,NA,NA
"5889",862,NA,NA
"5890",862,NA,NA
"5891",862,NA,NA
"5892",862,NA,NA
"5893",862,NA,NA
"5894",862,NA,NA
"5895",862,NA,NA
"5896",862,NA,NA
"5897",862,NA,NA
"5898",862,NA,NA
"5899",862,NA,NA
"5900",862,NA,NA
"5901",862,NA,NA
"5902",862,NA,NA
"5903",862,NA,NA
"5904",862,NA,NA
"5905",862,NA,NA
"5906",862,NA,NA
"5907",862,NA,NA
"5908",862,NA,NA
"5909",862,NA,NA
"5910",862,NA,NA
"5911",862,NA,NA
"5912",862,NA,NA
"5913",862,NA,NA
"5914",862,NA,NA
"5915",862,NA,NA
"5916",862,NA,NA
"5917",862,NA,NA
"5918",862,NA,NA
"5919",862,NA,NA
"5920",862,NA,NA
"5921",862,NA,NA
"5922",862,NA,NA
"5923",862,NA,NA
"5924",862,NA,NA
"5925",862,NA,NA
"5926",862,NA,NA
"5927",862,NA,NA
"5928",862,NA,NA
"5929",862,NA,NA
"5930",862,NA,NA
"5931",862,NA,NA
"5932",862,NA,NA
"5933",862,NA,NA
"5934",862,NA,NA
"5935",862,NA,NA
"5936",862,NA,NA
"5937",862,NA,NA
"5938",862,NA,NA
"5939",862,NA,NA
"5940",862,NA,NA
"5941",862,NA,NA
"5942",862,NA,NA
"5943",862,NA,NA
"5944",862,NA,NA
"5945",862,NA,NA
"5946",862,NA,NA
"5947",862,NA,NA
"5948",862,NA,NA
"5949",862,NA,NA
"5950",862,NA,NA
"5951",862,NA,NA
"5952",862,NA,NA
"5953",862,NA,NA
"5954",862,NA,NA
"5955",862,NA,NA
"5956",862,NA,NA
"5957",862,NA,NA
"5958",862,NA,NA
"5959",862,NA,NA
"5960",862,NA,NA
"5961",862,NA,NA
"5962",862,NA,NA
"5963",862,NA,NA
"5964",862,NA,NA
"5965",862,NA,NA
"5966",862,NA,NA
"5967",862,NA,NA
"5968",862,NA,NA
"5969",862,NA,NA
"5970",862,NA,NA
"5971",862,NA,NA
"5972",862,NA,NA
"5973",862,NA,NA
"5974",862,NA,NA
"5975",862,NA,NA
"5976",862,NA,NA
"5977",862,NA,NA
"5978",862,NA,NA
"5979",862,NA,NA
"5980",862,NA,NA
"5981",862,NA,NA
"5982",862,NA,NA
"5983",862,NA,NA
"5984",862,NA,NA
"5985",862,NA,NA
"5986",862,NA,NA
"5987",862,NA,NA
"5988",862,NA,NA
"5989",862,NA,NA
"5990",862,NA,NA
"5991",862,NA,NA
"5992",862,NA,NA
"5993",862,NA,NA
"5994",862,NA,NA
"5995",862,NA,NA
"5996",862,NA,NA
"5997",862,NA,NA
"5998",862,NA,NA
"5999",862,NA,NA
"6000",862,NA,NA
"6001",862,NA,NA
"6002",862,NA,NA
"6003",862,NA,NA
"6004",862,NA,NA
"6005",862,NA,NA
"6006",862,NA,NA
"6007",862,NA,NA
"6008",862,NA,NA
"6009",862,NA,NA
"6010",862,NA,NA
"6011",862,NA,NA
"6012",862,NA,NA
"6013",862,NA,NA
"6014",862,NA,NA
"6015",862,NA,NA
"6016",862,NA,NA
"6017",862,NA,NA
"6018",862,NA,NA
"6019",862,NA,NA
"6020",862,NA,NA
"6021",862,NA,NA
"6022",862,NA,NA
"6023",862,NA,NA
"6024",862,NA,NA
"6025",862,NA,NA
"6026",862,NA,NA
"6027",862,NA,NA
"6028",862,NA,NA
"6029",862,NA,NA
"6030",862,NA,NA
"6031",862,NA,NA
"6032",862,NA,NA
"6033",862,NA,NA
"6034",862,NA,NA
"6035",862,NA,NA
"6036",862,NA,NA
"6037",862,NA,NA
"6038",862,NA,NA
"6039",862,NA,NA
"6040",862,NA,NA
"6041",862,NA,NA
"6042",862,NA,NA
"6043",862,NA,NA
"6044",862,NA,NA
"6045",862,NA,NA
"6046",862,NA,NA
"6047",862,NA,NA
"6048",862,NA,NA
"6049",862,NA,NA
"6050",862,NA,NA
"6051",862,NA,NA
"6052",862,NA,NA
"6053",862,NA,NA
"6054",862,NA,NA
"6055",862,NA,NA
"6056",862,NA,NA
"6057",862,NA,NA
"6058",862,NA,NA
"6059",862,NA,NA
"6060",862,NA,NA
"6061",862,NA,NA
"6062",862,NA,NA
"6063",862,NA,NA
"6064",862,NA,NA
"6065",862,NA,NA
"6066",862,NA,NA
"6067",862,NA,NA
"6068",862,NA,NA
"6069",862,NA,NA
"6070",862,NA,NA
"6071",862,NA,NA
"6072",862,NA,NA
"6073",862,NA,NA
"6074",862,NA,NA
"6075",862,NA,NA
"6076",862,NA,NA
"6077",862,NA,NA
"6078",862,NA,NA
"6079",862,NA,NA
"6080",862,NA,NA
"6081",862,NA,NA
"6082",862,NA,NA
"6083",862,NA,NA
"6084",862,NA,NA
"6085",862,NA,NA
"6086",862,NA,NA
"6087",862,NA,NA
"6088",862,NA,NA
"6089",862,NA,NA
"6090",862,NA,NA
"6091",862,NA,NA
"6092",862,NA,NA
"6093",862,NA,NA
"6094",862,NA,NA
"6095",862,NA,NA
"6096",862,NA,NA
"6097",862,NA,NA
"6098",862,NA,NA
"6099",862,NA,NA
"6100",862,NA,NA
"6101",862,NA,NA
"6102",862,NA,NA
"6103",862,NA,NA
"6104",862,NA,NA
"6105",862,NA,NA
"6106",862,NA,NA
"6107",862,NA,NA
"6108",862,NA,NA
"6109",862,NA,NA
"6110",862,NA,NA
"6111",862,NA,NA
"6112",862,NA,NA
"6113",862,NA,NA
"6114",862,NA,NA
"6115",862,NA,NA
"6116",862,NA,NA
"6117",862,NA,NA
"6118",862,NA,NA
"6119",862,NA,NA
"6120",862,NA,NA
"6121",862,NA,NA
"6122",862,NA,NA
"6123",862,NA,NA
"6124",862,NA,NA
"6125",862,NA,NA
"6126",862,NA,NA
"6127",862,NA,NA
"6128",862,NA,NA
"6129",862,NA,NA
"6130",862,NA,NA
"6131",862,NA,NA
"6132",862,NA,NA
"6133",862,NA,NA
"6134",862,NA,NA
"6135",862,NA,NA
"6136",862,NA,NA
"6137",862,NA,NA
"6138",862,NA,NA
"6139",862,NA,NA
"6140",862,NA,NA
"6141",862,NA,NA
"6142",862,NA,NA
"6143",862,NA,NA
"6144",862,NA,NA
"6145",862,NA,NA
"6146",862,NA,NA
"6147",862,NA,NA
"6148",862,NA,NA
"6149",862,NA,NA
"6150",862,NA,NA
"6151",862,NA,NA
"6152",862,NA,NA
"6153",862,NA,NA
"6154",862,NA,NA
"6155",862,NA,NA
"6156",862,NA,NA
"6157",862,NA,NA
"6158",862,NA,NA
"6159",862,NA,NA
"6160",862,NA,NA
"6161",862,NA,NA
"6162",862,NA,NA
"6163",862,NA,NA
"6164",862,NA,NA
"6165",862,NA,NA
"6166",862,NA,NA
"6167",862,NA,NA
"6168",862,NA,NA
"6169",862,NA,NA
"6170",862,NA,NA
"6171",862,NA,NA
"6172",862,NA,NA
"6173",862,NA,NA
"6174",862,NA,NA
"6175",862,NA,NA
"6176",862,NA,NA
"6177",862,NA,NA
"6178",862,NA,NA
"6179",862,NA,NA
"6180",862,NA,NA
"6181",862,NA,NA
"6182",862,NA,NA
"6183",862,NA,NA
"6184",862,NA,NA
"6185",862,NA,NA
"6186",862,NA,NA
"6187",862,NA,NA
"6188",862,NA,NA
"6189",862,NA,NA
"6190",862,NA,NA
"6191",862,NA,NA
"6192",862,NA,NA
"6193",862,NA,NA
"6194",862,NA,NA
"6195",862,NA,NA
"6196",862,NA,NA
"6197",862,NA,NA
"6198",862,NA,NA
"6199",862,NA,NA
"6200",862,NA,NA
"6201",862,NA,NA
"6202",862,NA,NA
"6203",862,NA,NA
"6204",862,NA,NA
"6205",862,NA,NA
"6206",862,NA,NA
"6207",862,NA,NA
"6208",862,NA,NA
"6209",862,NA,NA
"6210",862,NA,NA
"6211",862,NA,NA
"6212",862,NA,NA
"6213",862,NA,NA
"6214",862,NA,NA
"6215",862,NA,NA
"6216",862,NA,NA
"6217",862,NA,NA
"6218",862,NA,NA
"6219",862,NA,NA
"6220",862,NA,NA
"6221",862,NA,NA
"6222",862,NA,NA
"6223",862,NA,NA
"6224",862,NA,NA
"6225",862,NA,NA
"6226",862,NA,NA
"6227",862,NA,NA
"6228",862,NA,NA
"6229",862,NA,NA
"6230",862,NA,NA
"6231",862,NA,NA
"6232",862,NA,NA
"6233",862,NA,NA
"6234",862,NA,NA
"6235",862,NA,NA
"6236",862,NA,NA
"6237",862,NA,NA
"6238",862,NA,NA
"6239",862,NA,NA
"6240",862,NA,NA
"6241",862,NA,NA
"6242",862,NA,NA
"6243",862,NA,NA
"6244",862,NA,NA
"6245",862,NA,NA
"6246",862,NA,NA
"6247",862,NA,NA
"6248",862,NA,NA
"6249",862,NA,NA
"6250",862,NA,NA
"6251",862,NA,NA
"6252",862,NA,NA
"6253",862,NA,NA
"6254",862,NA,NA
"6255",862,NA,NA
"6256",862,NA,NA
"6257",862,NA,NA
"6258",862,NA,NA
"6259",862,NA,NA
"6260",862,NA,NA
"6261",862,NA,NA
"6262",862,NA,NA
"6263",862,NA,NA
"6264",862,NA,NA
"6265",862,NA,NA
"6266",862,NA,NA
"6267",862,NA,NA
"6268",862,NA,NA
"6269",862,NA,NA
"6270",862,NA,NA
"6271",862,NA,NA
"6272",862,NA,NA
"6273",862,NA,NA
"6274",862,NA,NA
"6275",862,NA,NA
"6276",862,NA,NA
"6277",862,NA,NA
"6278",862,NA,NA
"6279",862,NA,NA
"6280",862,NA,NA
"6281",862,NA,NA
"6282",862,NA,NA
"6283",862,NA,NA
"6284",862,NA,NA
"6285",862,NA,NA
"6286",862,NA,NA
"6287",862,NA,NA
"6288",862,NA,NA
"6289",862,NA,NA
"6290",862,NA,NA
"6291",862,NA,NA
"6292",862,NA,NA
"6293",862,NA,NA
"6294",862,NA,NA
"6295",862,NA,NA
"6296",862,NA,NA
"6297",862,NA,NA
"6298",862,NA,NA
"6299",862,NA,NA
"6300",862,NA,NA
"6301",862,NA,NA
"6302",862,NA,NA
"6303",862,NA,NA
"6304",862,NA,NA
"6305",862,NA,NA
"6306",862,NA,NA
"6307",862,NA,NA
"6308",862,NA,NA
"6309",862,NA,NA
"6310",862,NA,NA
"6311",862,NA,NA
"6312",862,NA,NA
"6313",862,NA,NA
"6314",862,NA,NA
"6315",862,NA,NA
"6316",862,NA,NA
"6317",862,NA,NA
"6318",862,NA,NA
"6319",862,NA,NA
"6320",862,NA,NA
"6321",862,NA,NA
"6322",862,NA,NA
"6323",862,NA,NA
"6324",862,NA,NA
"6325",862,NA,NA
"6326",862,NA,NA
"6327",862,NA,NA
"6328",862,NA,NA
"6329",862,NA,NA
"6330",862,NA,NA
"6331",862,NA,NA
"6332",862,NA,NA
"6333",862,NA,NA
"6334",862,NA,NA
"6335",862,NA,NA
"6336",862,NA,NA
"6337",862,NA,NA
"6338",862,NA,NA
"6339",862,NA,NA
"6340",862,NA,NA
"6341",862,NA,NA
"6342",862,NA,NA
"6343",862,NA,NA
"6344",862,NA,NA
"6345",862,NA,NA
"6346",862,NA,NA
"6347",862,NA,NA
"6348",862,NA,NA
"6349",862,NA,NA
"6350",862,NA,NA
"6351",862,NA,NA
"6352",862,NA,NA
"6353",862,NA,NA
"6354",862,NA,NA
"6355",862,NA,NA
"6356",862,NA,NA
"6357",862,NA,NA
"6358",862,NA,NA
"6359",862,NA,NA
"6360",862,NA,NA
"6361",862,NA,NA
"6362",862,NA,NA
"6363",862,NA,NA
"6364",862,NA,NA
"6365",862,NA,NA
"6366",862,NA,NA
"6367",862,NA,NA
"6368",862,NA,NA
"6369",862,NA,NA
"6370",862,NA,NA
"6371",862,NA,NA
"6372",862,NA,NA
"6373",862,NA,NA
"6374",862,NA,NA
"6375",862,NA,NA
"6376",862,NA,NA
"6377",862,NA,NA
"6378",862,NA,NA
"6379",862,NA,NA
"6380",862,NA,NA
"6381",862,NA,NA
"6382",862,NA,NA
"6383",862,NA,NA
"6384",862,NA,NA
"6385",862,NA,NA
"6386",862,NA,NA
"6387",862,NA,NA
"6388",862,NA,NA
"6389",862,NA,NA
"6390",862,NA,NA
"6391",862,NA,NA
"6392",862,NA,NA
"6393",862,NA,NA
"6394",862,NA,NA
"6395",862,NA,NA
"6396",862,NA,NA
"6397",862,NA,NA
"6398",862,NA,NA
"6399",862,NA,NA
"6400",862,NA,NA
"6401",862,NA,NA
"6402",862,NA,NA
"6403",862,NA,NA
"6404",862,NA,NA
"6405",862,NA,NA
"6406",862,NA,NA
"6407",862,NA,NA
"6408",862,NA,NA
"6409",862,NA,NA
"6410",862,NA,NA
"6411",862,NA,NA
"6412",862,NA,NA
"6413",862,NA,NA
"6414",862,NA,NA
"6415",862,NA,NA
"6416",862,NA,NA
"6417",862,NA,NA
"6418",862,NA,NA
"6419",862,NA,NA
"6420",862,NA,NA
"6421",862,NA,NA
"6422",862,NA,NA
"6423",862,NA,NA
"6424",862,NA,NA
"6425",862,NA,NA
"6426",862,NA,NA
"6427",862,NA,NA
"6428",862,NA,NA
"6429",862,NA,NA
"6430",862,NA,NA
"6431",862,NA,NA
"6432",862,NA,NA
"6433",862,NA,NA
"6434",862,NA,NA
"6435",862,NA,NA
"6436",862,NA,NA
"6437",862,NA,NA
"6438",862,NA,NA
"6439",862,NA,NA
"6440",862,NA,NA
"6441",862,NA,NA
"6442",862,NA,NA
"6443",862,NA,NA
"6444",862,NA,NA
"6445",862,NA,NA
"6446",862,NA,NA
"6447",862,NA,NA
"6448",862,NA,NA
"6449",862,NA,NA
"6450",862,NA,NA
"6451",862,NA,NA
