"","time","oid","x","y"
"2914",2002-09-11 09:32:30,862,NA,NA
"2915",2002-09-11 09:33:00,862,NA,NA
"2916",2002-09-11 09:33:30,862,NA,NA
"2917",2002-09-11 09:34:00,862,NA,NA
"2918",2002-09-11 09:34:30,862,NA,NA
"2919",2002-09-11 09:35:00,862,NA,NA
"2920",2002-09-11 09:35:30,862,NA,NA
"2921",2002-09-11 09:36:00,862,NA,NA
"2922",2002-09-11 09:36:30,862,NA,NA
"2923",2002-09-11 09:37:00,862,NA,NA
"2924",2002-09-11 09:37:30,862,NA,NA
"2925",2002-09-11 09:38:00,862,NA,NA
"2926",2002-09-11 09:38:30,862,NA,NA
"2927",2002-09-11 09:39:00,862,NA,NA
"2928",2002-09-11 09:39:30,862,NA,NA
"2929",2002-09-11 09:40:00,862,NA,NA
"2930",2002-09-11 09:40:30,862,NA,NA
"2931",2002-09-11 09:41:00,862,NA,NA
"2932",2002-09-11 09:41:30,862,NA,NA
"2933",2002-09-11 09:42:00,862,NA,NA
"2934",2002-09-11 09:42:30,862,NA,NA
"2935",2002-09-11 09:43:00,862,NA,NA
"2936",2002-09-11 09:43:30,862,NA,NA
"2937",2002-09-11 09:44:00,862,NA,NA
"2938",2002-09-11 09:44:30,862,NA,NA
"2939",2002-09-11 09:45:00,862,NA,NA
"2940",2002-09-11 09:45:30,862,NA,NA
"2941",2002-09-11 09:46:00,862,NA,NA
"2942",2002-09-11 09:46:30,862,NA,NA
"2943",2002-09-11 09:47:00,862,NA,NA
"2944",2002-09-11 09:47:30,862,NA,NA
"2945",2002-09-11 09:48:00,862,NA,NA
"2946",2002-09-11 09:48:30,862,NA,NA
"2947",2002-09-11 09:49:00,862,NA,NA
"2948",2002-09-11 09:49:30,862,NA,NA
"2949",2002-09-11 09:50:00,862,NA,NA
"2950",2002-09-11 09:50:30,862,NA,NA
"2951",2002-09-11 09:51:00,862,NA,NA
"2952",2002-09-11 09:51:30,862,NA,NA
"2953",2002-09-11 09:52:00,862,NA,NA
"2954",2002-09-11 09:52:30,862,NA,NA
"2955",2002-09-11 09:53:00,862,NA,NA
"2956",2002-09-11 09:53:30,862,NA,NA
"2957",2002-09-11 09:54:00,862,NA,NA
"2958",2002-09-11 09:54:30,862,NA,NA
"2959",2002-09-11 09:55:00,862,NA,NA
"2960",2002-09-11 09:55:30,862,NA,NA
"2961",2002-09-11 09:56:00,862,NA,NA
"2962",2002-09-11 09:56:30,862,NA,NA
"2963",2002-09-11 09:57:00,862,NA,NA
"2964",2002-09-11 09:57:30,862,NA,NA
"2965",2002-09-11 09:58:00,862,NA,NA
"2966",2002-09-11 09:58:30,862,NA,NA
"2967",2002-09-11 09:59:00,862,NA,NA
"2968",2002-09-11 09:59:30,862,NA,NA
"2969",2002-09-11 10:00:00,862,NA,NA
"2970",2002-09-11 10:00:30,862,NA,NA
"2971",2002-09-11 10:01:00,862,NA,NA
"2972",2002-09-11 10:01:30,862,NA,NA
"2973",2002-09-11 10:02:00,862,NA,NA
"2974",2002-09-11 10:02:30,862,NA,NA
"2975",2002-09-11 10:03:00,862,NA,NA
"2976",2002-09-11 10:03:30,862,NA,NA
"2977",2002-09-11 10:04:00,862,NA,NA
"2978",2002-09-11 10:04:30,862,NA,NA
"2979",2002-09-11 10:05:00,862,NA,NA
"2980",2002-09-11 10:05:30,862,NA,NA
"2981",2002-09-11 10:06:00,862,NA,NA
"2982",2002-09-11 10:06:30,862,NA,NA
"2983",2002-09-11 10:07:00,862,NA,NA
"2984",2002-09-11 10:07:30,862,NA,NA
"2985",2002-09-11 10:08:00,862,NA,NA
"2986",2002-09-11 10:08:30,862,NA,NA
"2987",2002-09-11 10:09:00,862,NA,NA
"2988",2002-09-11 10:09:30,862,NA,NA
"2989",2002-09-11 10:10:00,862,NA,NA
"2990",2002-09-11 10:10:30,862,NA,NA
"2991",2002-09-11 10:11:00,862,NA,NA
"2992",2002-09-11 10:11:30,862,NA,NA
"2993",2002-09-11 10:12:00,862,NA,NA
"2994",2002-09-11 10:12:30,862,NA,NA
"2995",2002-09-11 10:13:00,862,NA,NA
"2996",2002-09-11 10:13:30,862,NA,NA
"2997",2002-09-11 10:14:00,862,NA,NA
"2998",2002-09-11 10:14:30,862,NA,NA
"2999",2002-09-11 10:15:00,862,NA,NA
"3000",2002-09-11 10:15:30,862,NA,NA
"3001",2002-09-11 10:16:00,862,NA,NA
"3002",2002-09-11 10:16:30,862,NA,NA
"3003",2002-09-11 10:17:00,862,NA,NA
"3004",2002-09-11 10:17:30,862,NA,NA
"3005",2002-09-11 10:18:00,862,NA,NA
"3006",2002-09-11 10:18:30,862,NA,NA
"3007",2002-09-11 10:19:00,862,NA,NA
"3008",2002-09-11 10:19:30,862,NA,NA
"3009",2002-09-11 10:20:00,862,NA,NA
"3010",2002-09-11 10:20:30,862,NA,NA
"3011",2002-09-11 10:21:00,862,NA,NA
"3012",2002-09-11 10:21:30,862,NA,NA
"3013",2002-09-11 10:22:00,862,NA,NA
"3014",2002-09-11 10:22:30,862,NA,NA
"3015",2002-09-11 10:23:00,862,NA,NA
"3016",2002-09-11 10:23:30,862,NA,NA
"3017",2002-09-11 10:24:00,862,NA,NA
"3018",2002-09-11 10:24:30,862,NA,NA
"3019",2002-09-11 10:25:00,862,NA,NA
"3020",2002-09-11 10:25:30,862,NA,NA
"3021",2002-09-11 10:26:00,862,NA,NA
"3022",2002-09-11 10:26:30,862,NA,NA
"3023",2002-09-11 10:27:00,862,NA,NA
"3024",2002-09-11 10:27:30,862,NA,NA
"3025",2002-09-11 10:28:00,862,NA,NA
"3026",2002-09-11 10:28:30,862,NA,NA
"3027",2002-09-11 10:29:00,862,NA,NA
"3028",2002-09-11 10:29:30,862,NA,NA
"3029",2002-09-11 10:30:00,862,NA,NA
"3030",2002-09-11 10:30:30,862,NA,NA
"3031",2002-09-11 10:31:00,862,NA,NA
"3032",2002-09-11 10:31:30,862,NA,NA
"3033",2002-09-11 10:32:00,862,NA,NA
"3034",2002-09-11 10:32:30,862,NA,NA
"3035",2002-09-11 10:33:00,862,NA,NA
"3036",2002-09-11 10:33:30,862,NA,NA
"3037",2002-09-11 10:34:00,862,NA,NA
"3038",2002-09-11 10:34:30,862,NA,NA
"3039",2002-09-11 10:35:00,862,NA,NA
"3040",2002-09-11 10:35:30,862,NA,NA
"3041",2002-09-11 10:36:00,862,NA,NA
"3042",2002-09-11 10:36:30,862,NA,NA
"3043",2002-09-11 10:37:00,862,NA,NA
"3044",2002-09-11 10:37:30,862,NA,NA
"3045",2002-09-11 10:38:00,862,NA,NA
"3046",2002-09-11 10:38:30,862,NA,NA
"3047",2002-09-11 10:39:00,862,NA,NA
"3048",2002-09-11 10:39:30,862,NA,NA
"3049",2002-09-11 10:40:00,862,NA,NA
"3050",2002-09-11 10:40:30,862,NA,NA
"3051",2002-09-11 10:41:00,862,NA,NA
"3052",2002-09-11 10:41:30,862,NA,NA
"3053",2002-09-11 10:42:00,862,NA,NA
"3054",2002-09-11 10:42:30,862,NA,NA
"3055",2002-09-11 10:43:00,862,NA,NA
"3056",2002-09-11 10:43:30,862,NA,NA
"3057",2002-09-11 10:44:00,862,NA,NA
"3058",2002-09-11 10:44:30,862,NA,NA
"3059",2002-09-11 10:45:00,862,NA,NA
"3060",2002-09-11 10:45:30,862,NA,NA
"3061",2002-09-11 10:46:00,862,NA,NA
"3062",2002-09-11 10:46:30,862,NA,NA
"3063",2002-09-11 10:47:00,862,NA,NA
"3064",2002-09-11 10:47:30,862,NA,NA
"3065",2002-09-11 10:48:00,862,NA,NA
"3066",2002-09-11 10:48:30,862,NA,NA
"3067",2002-09-11 10:49:00,862,NA,NA
"3068",2002-09-11 10:49:30,862,NA,NA
"3069",2002-09-11 10:50:00,862,NA,NA
"3070",2002-09-11 10:50:30,862,NA,NA
"3071",2002-09-11 10:51:00,862,NA,NA
"3072",2002-09-11 10:51:30,862,NA,NA
"3073",2002-09-11 10:52:00,862,NA,NA
"3074",2002-09-11 10:52:30,862,NA,NA
"3075",2002-09-11 10:53:00,862,NA,NA
"3076",2002-09-11 10:53:30,862,NA,NA
"3077",2002-09-11 10:54:00,862,NA,NA
"3078",2002-09-11 10:54:30,862,NA,NA
"3079",2002-09-11 10:55:00,862,NA,NA
"3080",2002-09-11 10:55:30,862,NA,NA
"3081",2002-09-11 10:56:00,862,NA,NA
"3082",2002-09-11 10:56:30,862,NA,NA
"3083",2002-09-11 10:57:00,862,NA,NA
"3084",2002-09-11 10:57:30,862,NA,NA
"3085",2002-09-11 10:58:00,862,NA,NA
"3086",2002-09-11 10:58:30,862,NA,NA
"3087",2002-09-11 10:59:00,862,NA,NA
"3088",2002-09-11 10:59:30,862,NA,NA
"3089",2002-09-11 11:00:00,862,NA,NA
"3090",2002-09-11 11:00:30,862,NA,NA
"3091",2002-09-11 11:01:00,862,NA,NA
"3092",2002-09-11 11:01:30,862,NA,NA
"3093",2002-09-11 11:02:00,862,NA,NA
"3094",2002-09-11 11:02:30,862,NA,NA
"3095",2002-09-11 11:03:00,862,NA,NA
"3096",2002-09-11 11:03:30,862,NA,NA
"3097",2002-09-11 11:04:00,862,NA,NA
"3098",2002-09-11 11:04:30,862,NA,NA
"3099",2002-09-11 11:05:00,862,NA,NA
"3100",2002-09-11 11:05:30,862,NA,NA
"3101",2002-09-11 11:06:00,862,NA,NA
"3102",2002-09-11 11:06:30,862,NA,NA
"3103",2002-09-11 11:07:00,862,NA,NA
"3104",2002-09-11 11:07:30,862,NA,NA
"3105",2002-09-11 11:08:00,862,NA,NA
"3106",2002-09-11 11:08:30,862,NA,NA
"3107",2002-09-11 11:09:00,862,NA,NA
"3108",2002-09-11 11:09:30,862,NA,NA
"3109",2002-09-11 11:10:00,862,NA,NA
"3110",2002-09-11 11:10:30,862,NA,NA
"3111",2002-09-11 11:11:00,862,NA,NA
"3112",2002-09-11 11:11:30,862,NA,NA
"3113",2002-09-11 11:12:00,862,NA,NA
"3114",2002-09-11 11:12:30,862,NA,NA
"3115",2002-09-11 11:13:00,862,NA,NA
"3116",2002-09-11 11:13:30,862,NA,NA
"3117",2002-09-11 11:14:00,862,NA,NA
"3118",2002-09-11 11:14:30,862,NA,NA
"3119",2002-09-11 11:15:00,862,NA,NA
"3120",2002-09-11 11:15:30,862,NA,NA
"3121",2002-09-11 11:16:00,862,NA,NA
"3122",2002-09-11 11:16:30,862,NA,NA
"3123",2002-09-11 11:17:00,862,NA,NA
"3124",2002-09-11 11:17:30,862,NA,NA
"3125",2002-09-11 11:18:00,862,NA,NA
"3126",2002-09-11 11:18:30,862,NA,NA
"3127",2002-09-11 11:19:00,862,NA,NA
"3128",2002-09-11 11:19:30,862,NA,NA
"3129",2002-09-11 11:20:00,862,NA,NA
"3130",2002-09-11 11:20:30,862,NA,NA
"3131",2002-09-11 11:21:00,862,NA,NA
"3132",2002-09-11 11:21:30,862,NA,NA
"3133",2002-09-11 11:22:00,862,NA,NA
"3134",2002-09-11 11:22:30,862,NA,NA
"3135",2002-09-11 11:23:00,862,NA,NA
"3136",2002-09-11 11:23:30,862,NA,NA
"3137",2002-09-11 11:24:00,862,NA,NA
"3138",2002-09-11 11:24:30,862,NA,NA
"3139",2002-09-11 11:25:00,862,NA,NA
"3140",2002-09-11 11:25:30,862,NA,NA
"3141",2002-09-11 11:26:00,862,NA,NA
"3142",2002-09-11 11:26:30,862,NA,NA
"3143",2002-09-11 11:27:00,862,NA,NA
"3144",2002-09-11 11:27:30,862,NA,NA
"3145",2002-09-11 11:28:00,862,NA,NA
"3146",2002-09-11 11:28:30,862,NA,NA
"3147",2002-09-11 11:29:00,862,NA,NA
"3148",2002-09-11 11:29:30,862,NA,NA
"3149",2002-09-11 11:30:00,862,NA,NA
"3150",2002-09-11 11:30:30,862,NA,NA
"3151",2002-09-11 11:31:00,862,NA,NA
"3152",2002-09-11 11:31:30,862,NA,NA
"3153",2002-09-11 11:32:00,862,NA,NA
"3154",2002-09-11 11:32:30,862,NA,NA
"3155",2002-09-11 11:33:00,862,NA,NA
"3156",2002-09-11 11:33:30,862,NA,NA
"3157",2002-09-11 11:34:00,862,NA,NA
"3158",2002-09-11 11:34:30,862,NA,NA
"3159",2002-09-11 11:35:00,862,NA,NA
"3160",2002-09-11 11:35:30,862,NA,NA
"3161",2002-09-11 11:36:00,862,NA,NA
"3162",2002-09-11 11:36:30,862,NA,NA
"3163",2002-09-11 11:37:00,862,NA,NA
"3164",2002-09-11 11:37:30,862,NA,NA
"3165",2002-09-11 11:38:00,862,NA,NA
"3166",2002-09-11 11:38:30,862,NA,NA
"3167",2002-09-11 11:39:00,862,NA,NA
"3168",2002-09-11 11:39:30,862,NA,NA
"3169",2002-09-11 11:40:00,862,NA,NA
"3170",2002-09-11 11:40:30,862,NA,NA
"3171",2002-09-11 11:41:00,862,NA,NA
"3172",2002-09-11 11:41:30,862,NA,NA
"3173",2002-09-11 11:42:00,862,NA,NA
"3174",2002-09-11 11:42:30,862,NA,NA
"3175",2002-09-11 11:43:00,862,NA,NA
"3176",2002-09-11 11:43:30,862,NA,NA
"3177",2002-09-11 11:44:00,862,NA,NA
"3178",2002-09-11 11:44:30,862,NA,NA
"3179",2002-09-11 11:45:00,862,NA,NA
"3180",2002-09-11 11:45:30,862,NA,NA
"3181",2002-09-11 11:46:00,862,NA,NA
"3182",2002-09-11 11:46:30,862,NA,NA
"3183",2002-09-11 11:47:00,862,NA,NA
"3184",2002-09-11 11:47:30,862,NA,NA
"3185",2002-09-11 11:48:00,862,NA,NA
"3186",2002-09-11 11:48:30,862,NA,NA
"3187",2002-09-11 11:49:00,862,NA,NA
"3188",2002-09-11 11:49:30,862,NA,NA
"3189",2002-09-11 11:50:00,862,NA,NA
"3190",2002-09-11 11:50:30,862,NA,NA
"3191",2002-09-11 11:51:00,862,NA,NA
"3192",2002-09-11 11:51:30,862,NA,NA
"3193",2002-09-11 11:52:00,862,NA,NA
"3194",2002-09-11 11:52:30,862,NA,NA
"3195",2002-09-11 11:53:00,862,NA,NA
"3196",2002-09-11 11:53:30,862,NA,NA
"3197",2002-09-11 11:54:00,862,NA,NA
"3198",2002-09-11 11:54:30,862,NA,NA
"3199",2002-09-11 11:55:00,862,NA,NA
"3200",2002-09-11 11:55:30,862,NA,NA
"3201",2002-09-11 11:56:00,862,NA,NA
"3202",2002-09-11 11:56:30,862,NA,NA
"3203",2002-09-11 11:57:00,862,NA,NA
"3204",2002-09-11 11:57:30,862,NA,NA
"3205",2002-09-11 11:58:00,862,NA,NA
"3206",2002-09-11 11:58:30,862,NA,NA
"3207",2002-09-11 11:59:00,862,NA,NA
"3208",2002-09-11 11:59:30,862,NA,NA
"3209",2002-09-11 12:00:00,862,NA,NA
"3210",2002-09-11 12:00:30,862,NA,NA
"3211",2002-09-11 12:01:00,862,NA,NA
"3212",2002-09-11 12:01:30,862,NA,NA
"3213",2002-09-11 12:02:00,862,NA,NA
"3214",2002-09-11 12:02:30,862,NA,NA
"3215",2002-09-11 12:03:00,862,NA,NA
"3216",2002-09-11 12:03:30,862,NA,NA
"3217",2002-09-11 12:04:00,862,NA,NA
"3218",2002-09-11 12:04:30,862,NA,NA
"3219",2002-09-11 12:05:00,862,NA,NA
"3220",2002-09-11 12:05:30,862,NA,NA
"3221",2002-09-11 12:06:00,862,NA,NA
"3222",2002-09-11 12:06:30,862,NA,NA
"3223",2002-09-11 12:07:00,862,NA,NA
"3224",2002-09-11 12:07:30,862,NA,NA
"3225",2002-09-11 12:08:00,862,NA,NA
"3226",2002-09-11 12:08:30,862,NA,NA
"3227",2002-09-11 12:09:00,862,NA,NA
"3228",2002-09-11 12:09:30,862,NA,NA
"3229",2002-09-11 12:10:00,862,NA,NA
"3230",2002-09-11 12:10:30,862,NA,NA
"3231",2002-09-11 12:11:00,862,NA,NA
"3232",2002-09-11 12:11:30,862,NA,NA
"3233",2002-09-11 12:12:00,862,NA,NA
"3234",2002-09-11 12:12:30,862,NA,NA
"3235",2002-09-11 12:13:00,862,NA,NA
"3236",2002-09-11 12:13:30,862,NA,NA
"3237",2002-09-11 12:14:00,862,NA,NA
"3238",2002-09-11 12:14:30,862,NA,NA
"3239",2002-09-11 12:15:00,862,NA,NA
"3240",2002-09-11 12:15:30,862,NA,NA
"3241",2002-09-11 12:16:00,862,NA,NA
"3242",2002-09-11 12:16:30,862,NA,NA
"3243",2002-09-11 12:17:00,862,NA,NA
"3244",2002-09-11 12:17:30,862,NA,NA
"3245",2002-09-11 12:18:00,862,NA,NA
"3246",2002-09-11 12:18:30,862,NA,NA
"3247",2002-09-11 12:19:00,862,NA,NA
"3248",2002-09-11 12:19:30,862,NA,NA
"3249",2002-09-11 12:20:00,862,NA,NA
"3250",2002-09-11 12:20:30,862,NA,NA
"3251",2002-09-11 12:21:00,862,NA,NA
"3252",2002-09-11 12:21:30,862,NA,NA
"3253",2002-09-11 12:22:00,862,NA,NA
"3254",2002-09-11 12:22:30,862,NA,NA
"3255",2002-09-11 12:23:00,862,NA,NA
"3256",2002-09-11 12:23:30,862,NA,NA
"3257",2002-09-11 12:24:00,862,NA,NA
"3258",2002-09-11 12:24:30,862,NA,NA
"3259",2002-09-11 12:25:00,862,NA,NA
"3260",2002-09-11 12:25:30,862,NA,NA
"3261",2002-09-11 12:26:00,862,NA,NA
"3262",2002-09-11 12:26:30,862,NA,NA
"3263",2002-09-11 12:27:00,862,NA,NA
"3264",2002-09-11 12:27:30,862,NA,NA
"3265",2002-09-11 12:28:00,862,NA,NA
"3266",2002-09-11 12:28:30,862,NA,NA
"3267",2002-09-11 12:29:00,862,NA,NA
"3268",2002-09-11 12:29:30,862,NA,NA
"3269",2002-09-11 12:30:00,862,NA,NA
"3270",2002-09-11 12:30:30,862,NA,NA
"3271",2002-09-11 12:31:00,862,NA,NA
"3272",2002-09-11 12:31:30,862,NA,NA
"3273",2002-09-11 12:32:00,862,NA,NA
"3274",2002-09-11 12:32:30,862,NA,NA
"3275",2002-09-11 12:33:00,862,NA,NA
"3276",2002-09-11 12:33:30,862,NA,NA
"3277",2002-09-11 12:34:00,862,NA,NA
"3278",2002-09-11 12:34:30,862,NA,NA
"3279",2002-09-11 12:35:00,862,NA,NA
"3280",2002-09-11 12:35:30,862,NA,NA
"3281",2002-09-11 12:36:00,862,NA,NA
"3282",2002-09-11 12:36:30,862,NA,NA
"3283",2002-09-11 12:37:00,862,NA,NA
"3284",2002-09-11 12:37:30,862,NA,NA
"3285",2002-09-11 12:38:00,862,NA,NA
"3286",2002-09-11 12:38:30,862,NA,NA
"3287",2002-09-11 12:39:00,862,NA,NA
"3288",2002-09-11 12:39:30,862,NA,NA
"3289",2002-09-11 12:40:00,862,NA,NA
"3290",2002-09-11 12:40:30,862,NA,NA
"3291",2002-09-11 12:41:00,862,NA,NA
"3292",2002-09-11 12:41:30,862,NA,NA
"3293",2002-09-11 12:42:00,862,NA,NA
"3294",2002-09-11 12:42:30,862,NA,NA
"3295",2002-09-11 12:43:00,862,NA,NA
"3296",2002-09-11 12:43:30,862,NA,NA
"3297",2002-09-11 12:44:00,862,NA,NA
"3298",2002-09-11 12:44:30,862,NA,NA
"3299",2002-09-11 12:45:00,862,NA,NA
"3300",2002-09-11 12:45:30,862,NA,NA
"3301",2002-09-11 12:46:00,862,NA,NA
"3302",2002-09-11 12:46:30,862,NA,NA
"3303",2002-09-11 12:47:00,862,NA,NA
"3304",2002-09-11 12:47:30,862,NA,NA
"3305",2002-09-11 12:48:00,862,NA,NA
"3306",2002-09-11 12:48:30,862,NA,NA
"3307",2002-09-11 12:49:00,862,NA,NA
"3308",2002-09-11 12:49:30,862,NA,NA
"3309",2002-09-11 12:50:00,862,NA,NA
"3310",2002-09-11 12:50:30,862,NA,NA
"3311",2002-09-11 12:51:00,862,NA,NA
"3312",2002-09-11 12:51:30,862,NA,NA
"3313",2002-09-11 12:52:00,862,NA,NA
"3314",2002-09-11 12:52:30,862,NA,NA
"3315",2002-09-11 12:53:00,862,NA,NA
"3316",2002-09-11 12:53:30,862,NA,NA
"3317",2002-09-11 12:54:00,862,NA,NA
"3318",2002-09-11 12:54:30,862,NA,NA
"3319",2002-09-11 12:55:00,862,NA,NA
"3320",2002-09-11 12:55:30,862,NA,NA
"3321",2002-09-11 12:56:00,862,NA,NA
"3322",2002-09-11 12:56:30,862,NA,NA
"3323",2002-09-11 12:57:00,862,NA,NA
"3324",2002-09-11 12:57:30,862,NA,NA
"3325",2002-09-11 12:58:00,862,NA,NA
"3326",2002-09-11 12:58:30,862,NA,NA
"3327",2002-09-11 12:59:00,862,NA,NA
"3328",2002-09-11 12:59:30,862,NA,NA
"3329",2002-09-11 13:00:00,862,NA,NA
"3330",2002-09-11 13:00:30,862,NA,NA
"3331",2002-09-11 13:01:00,862,NA,NA
"3332",2002-09-11 13:01:30,862,NA,NA
"3333",2002-09-11 13:02:00,862,NA,NA
"3334",2002-09-11 13:02:30,862,NA,NA
"3335",2002-09-11 13:03:00,862,NA,NA
"3336",2002-09-11 13:03:30,862,NA,NA
"3337",2002-09-11 13:04:00,862,NA,NA
"3338",2002-09-11 13:04:30,862,NA,NA
"3339",2002-09-11 13:05:00,862,NA,NA
"3340",2002-09-11 13:05:30,862,NA,NA
"3341",2002-09-11 13:06:00,862,NA,NA
"3342",2002-09-11 13:06:30,862,NA,NA
"3343",2002-09-11 13:07:00,862,NA,NA
"3344",2002-09-11 13:07:30,862,NA,NA
"3345",2002-09-11 13:08:00,862,NA,NA
"3346",2002-09-11 13:08:30,862,NA,NA
"3347",2002-09-11 13:09:00,862,NA,NA
"3348",2002-09-11 13:09:30,862,NA,NA
"3349",2002-09-11 13:10:00,862,NA,NA
"3350",2002-09-11 13:10:30,862,NA,NA
"3351",2002-09-11 13:11:00,862,NA,NA
"3352",2002-09-11 13:11:30,862,NA,NA
"3353",2002-09-11 13:12:00,862,NA,NA
"3354",2002-09-11 13:12:30,862,NA,NA
"3355",2002-09-11 13:13:00,862,NA,NA
"3356",2002-09-11 13:13:30,862,NA,NA
"3357",2002-09-11 13:14:00,862,NA,NA
"3358",2002-09-11 13:14:30,862,NA,NA
"3359",2002-09-11 13:15:00,862,NA,NA
"3360",2002-09-11 13:15:30,862,NA,NA
"3361",2002-09-11 13:16:00,862,NA,NA
"3362",2002-09-11 13:16:30,862,NA,NA
"3363",2002-09-11 13:17:00,862,NA,NA
"3364",2002-09-11 13:17:30,862,NA,NA
"3365",2002-09-11 13:18:00,862,NA,NA
"3366",2002-09-11 13:18:30,862,NA,NA
"3367",2002-09-11 13:19:00,862,NA,NA
"3368",2002-09-11 13:19:30,862,NA,NA
"3369",2002-09-11 13:20:00,862,NA,NA
"3370",2002-09-11 13:20:30,862,NA,NA
"3371",2002-09-11 13:21:00,862,NA,NA
"3372",2002-09-11 13:21:30,862,NA,NA
"3373",2002-09-11 13:22:00,862,NA,NA
"3374",2002-09-11 13:22:30,862,NA,NA
"3375",2002-09-11 13:23:00,862,NA,NA
"3376",2002-09-11 13:23:30,862,NA,NA
"3377",2002-09-11 13:24:00,862,NA,NA
"3378",2002-09-11 13:24:30,862,NA,NA
"3379",2002-09-11 13:25:00,862,NA,NA
"3380",2002-09-11 13:25:30,862,NA,NA
"3381",2002-09-11 13:26:00,862,NA,NA
"3382",2002-09-11 13:26:30,862,NA,NA
"3383",2002-09-11 13:27:00,862,NA,NA
"3384",2002-09-11 13:27:30,862,NA,NA
"3385",2002-09-11 13:28:00,862,NA,NA
"3386",2002-09-11 13:28:30,862,NA,NA
"3387",2002-09-11 13:29:00,862,NA,NA
"3388",2002-09-11 13:29:30,862,NA,NA
"3389",2002-09-11 13:30:00,862,NA,NA
"3390",2002-09-11 13:30:30,862,NA,NA
"3391",2002-09-11 13:31:00,862,NA,NA
"3392",2002-09-11 13:31:30,862,NA,NA
"3393",2002-09-11 13:32:00,862,NA,NA
"3394",2002-09-11 13:32:30,862,NA,NA
"3395",2002-09-11 13:33:00,862,NA,NA
"3396",2002-09-11 13:33:30,862,NA,NA
"3397",2002-09-11 13:34:00,862,NA,NA
"3398",2002-09-11 13:34:30,862,NA,NA
"3399",2002-09-11 13:35:00,862,NA,NA
"3400",2002-09-11 13:35:30,862,NA,NA
"3401",2002-09-11 13:36:00,862,NA,NA
"3402",2002-09-11 13:36:30,862,NA,NA
"3403",2002-09-11 13:37:00,862,NA,NA
"3404",2002-09-11 13:37:30,862,NA,NA
"3405",2002-09-11 13:38:00,862,NA,NA
"3406",2002-09-11 13:38:30,862,NA,NA
"3407",2002-09-11 13:39:00,862,NA,NA
"3408",2002-09-11 13:39:30,862,NA,NA
"3409",2002-09-11 13:40:00,862,NA,NA
"3410",2002-09-11 13:40:30,862,NA,NA
"3411",2002-09-11 13:41:00,862,NA,NA
"3412",2002-09-11 13:41:30,862,NA,NA
"3413",2002-09-11 13:42:00,862,NA,NA
"3414",2002-09-11 13:42:30,862,NA,NA
"3415",2002-09-11 13:43:00,862,NA,NA
"3416",2002-09-11 13:43:30,862,NA,NA
"3417",2002-09-11 13:44:00,862,NA,NA
"3418",2002-09-11 13:44:30,862,NA,NA
"3419",2002-09-11 13:45:00,862,NA,NA
"3420",2002-09-11 13:45:30,862,NA,NA
"3421",2002-09-11 13:46:00,862,NA,NA
"3422",2002-09-11 13:46:30,862,NA,NA
"3423",2002-09-11 13:47:00,862,NA,NA
"3424",2002-09-11 13:47:30,862,NA,NA
"3425",2002-09-11 13:48:00,862,NA,NA
"3426",2002-09-11 13:48:30,862,NA,NA
"3427",2002-09-11 13:49:00,862,NA,NA
"3428",2002-09-11 13:49:30,862,NA,NA
"3429",2002-09-11 13:50:00,862,NA,NA
"3430",2002-09-11 13:50:30,862,NA,NA
"3431",2002-09-11 13:51:00,862,NA,NA
"3432",2002-09-11 13:51:30,862,NA,NA
"3433",2002-09-11 13:52:00,862,NA,NA
"3434",2002-09-11 13:52:30,862,NA,NA
"3435",2002-09-11 13:53:00,862,NA,NA
"3436",2002-09-11 13:53:30,862,NA,NA
"3437",2002-09-11 13:54:00,862,NA,NA
"3438",2002-09-11 13:54:30,862,NA,NA
"3439",2002-09-11 13:55:00,862,NA,NA
"3440",2002-09-11 13:55:30,862,NA,NA
"3441",2002-09-11 13:56:00,862,NA,NA
"3442",2002-09-11 13:56:30,862,NA,NA
"3443",2002-09-11 13:57:00,862,NA,NA
"3444",2002-09-11 13:57:30,862,NA,NA
"3445",2002-09-11 13:58:00,862,NA,NA
"3446",2002-09-11 13:58:30,862,NA,NA
"3447",2002-09-11 13:59:00,862,NA,NA
"3448",2002-09-11 13:59:30,862,NA,NA
"3449",2002-09-11 14:00:00,862,NA,NA
"3450",2002-09-11 14:00:30,862,NA,NA
"3451",2002-09-11 14:01:00,862,NA,NA
"3452",2002-09-11 14:01:30,862,NA,NA
"3453",2002-09-11 14:02:00,862,NA,NA
"3454",2002-09-11 14:02:30,862,NA,NA
"3455",2002-09-11 14:03:00,862,NA,NA
"3456",2002-09-11 14:03:30,862,NA,NA
"3457",2002-09-11 14:04:00,862,NA,NA
"3458",2002-09-11 14:04:30,862,NA,NA
"3459",2002-09-11 14:05:00,862,NA,NA
"3460",2002-09-11 14:05:30,862,NA,NA
"3461",2002-09-11 14:06:00,862,NA,NA
"3462",2002-09-11 14:06:30,862,NA,NA
"3463",2002-09-11 14:07:00,862,NA,NA
"3464",2002-09-11 14:07:30,862,NA,NA
"3465",2002-09-11 14:08:00,862,NA,NA
"3466",2002-09-11 14:08:30,862,NA,NA
"3467",2002-09-11 14:09:00,862,NA,NA
"3468",2002-09-11 14:09:30,862,NA,NA
"3469",2002-09-11 14:10:00,862,NA,NA
"3470",2002-09-11 14:10:30,862,NA,NA
"3471",2002-09-11 14:11:00,862,NA,NA
"3472",2002-09-11 14:11:30,862,NA,NA
